archive_rank,slug,title,award_date,awwwards_url,requested_url,visit_status,http_status,final_url,redirect_host_changed,mirror_status,mirror_has_html,mirror_file_count,mirror_bytes
3744,studio-marani,Studio Marani,2016-04-17,https://www.awwwards.com/sites/studio-marani,http://www.studiomarani.it/en,parked,200,http://www.studiomarani.it/en,False,not_in_live_scope,False,0,0
3745,granny-s-secret,Granny's Secret,2016-04-16,https://www.awwwards.com/sites/granny-s-secret,http://www.grannyssecret.com,timeout,,,False,not_in_live_scope,False,0,0
3746,eyezen-challenge,Eyezen Challenge,2016-04-15,https://www.awwwards.com/sites/eyezen-challenge,http://eyezen-challenge.com,not_found,404,http://eyezen-challenge.com,False,not_in_live_scope,False,0,0
3747,the-next-rembrandt,The Next Rembrandt,2016-04-14,https://www.awwwards.com/sites/the-next-rembrandt,http://nextrembrandt.com,access_blocked,403,http://nextrembrandt.com,False,not_in_live_scope,False,0,0
3748,inra-s-70th-anniversary,INRA's 70th anniversary,2016-04-13,https://www.awwwards.com/sites/inra-s-70th-anniversary,http://70ans.inra.fr/,dns_error,,,False,not_in_live_scope,False,0,0
3749,nurture-digital,Nurture Digital,2016-04-12,https://www.awwwards.com/sites/nurture-digital,http://www.nurturedigital.com,access_blocked,403,http://www.nurturedigital.com,False,not_in_live_scope,False,0,0
3750,airforce-com,Airforce.com,2016-04-11,https://www.awwwards.com/sites/airforce-com,http://www.airforce.com,live_html,200,https://www.airforce.com/,False,mirrored,True,1,616
3751,boombotix-pro,Boombotix Pro,2016-04-10,https://www.awwwards.com/sites/boombotix-pro,http://pro.boombotix.com,dns_error,,,False,not_in_live_scope,False,0,0
3752,vitys-design,VITY'S DESIGN,2016-04-09,https://www.awwwards.com/sites/vitys-design,http://www.vitysdesign.com,access_blocked,403,http://www.vitysdesign.com,False,not_in_live_scope,False,0,0
3753,moments-of-truth,MOMENTS OF TRUTH,2016-04-08,https://www.awwwards.com/sites/moments-of-truth,http://thedivergentseries.movie/moments,live_html,200,https://www.lionsgate.com/franchises/the-divergent-series,True,mirrored,True,7,1482623
3754,robin-mastromarino-portfolio,Robin Mastromarino - Portfolio,2016-04-07,https://www.awwwards.com/sites/robin-mastromarino-portfolio,http://2016.robinmastromarino.com/,live_html,200,http://2016.robinmastromarino.com/,False,mirrored,True,1,3252
3755,poignee-de-main-virile-studio,Poignée de main virile,2016-04-06,https://www.awwwards.com/sites/poignee-de-main-virile-studio,http://www.poigneedemainvirile.com,live_html,200,https://www.poigneedemainvirile.com/,False,mirrored,True,1,638
3756,the-law-of-the-jungle,The Law of the Jungle,2016-04-05,https://www.awwwards.com/sites/the-law-of-the-jungle,http://thelawofthejungle.com,live_html,200,https://movies.disney.com/the-jungle-book-2016,True,mirrored,True,1,824
3757,epic-ireland,EPIC Ireland,2016-04-04,https://www.awwwards.com/sites/epic-ireland,http://epicireland-backup.dev.wondr.io,dns_error,,,False,not_in_live_scope,False,0,0
3758,studio-rotatedeg,Studio Rotate°,2016-04-03,https://www.awwwards.com/sites/studio-rotatedeg,http://studiorotate.com,live_html,200,https://studiorotate.com/,False,mirrored,True,1,737
3759,design-hotels-original-experiences,Design Hotels™ Original Experiences,2016-04-02,https://www.awwwards.com/sites/design-hotels-original-experiences,https://www.designhotels.com/original-experiences,not_found,404,https://www.designhotels.com/original-experiences/,False,not_in_live_scope,False,0,0
3760,uber-brand,Uber Brand,2016-04-01,https://www.awwwards.com/sites/uber-brand,https://brand.uber.com/,live_html,200,https://brand.uber.com/,False,mirrored,True,4,2222511
3761,filip-nordin,Filip Nordin,2016-03-31,https://www.awwwards.com/sites/filip-nordin,http://www.filipnordin.com,dns_error,,,False,not_in_live_scope,False,0,0
3762,sonikpass,Sonikpass,2016-03-30,https://www.awwwards.com/sites/sonikpass,http://sonikpass.com,live_html,200,https://sonikpass.com/,False,mirrored,True,1,736
3763,sound-of-change-music-label,Sound of Change music label,2016-03-29,https://www.awwwards.com/sites/sound-of-change-music-label,http://sound-of-change.com,timeout,,,False,not_in_live_scope,False,0,0
3764,bonobo-jeans,Bonobo Jeans,2016-03-28,https://www.awwwards.com/sites/bonobo-jeans,http://www.catalogue.bonobojeans.com/fr/,dns_error,,,False,not_in_live_scope,False,0,0
3765,discovery-building,Discovery Building,2016-03-27,https://www.awwwards.com/sites/discovery-building,http://discovery.wisc.edu,live_html,200,https://uwconferencesevents.wisc.edu/venues/discovery-building/,True,mirrored,True,1,620
3766,moxhe,Moxhe,2016-03-26,https://www.awwwards.com/sites/moxhe,http://www.moxhe.com.au/,live_html,200,https://moxhe.com.au/,False,mirrored,True,1,616
3767,name-our-ship,Name Our Ship,2016-03-25,https://www.awwwards.com/sites/name-our-ship,http://nameourship.nerc.ac.uk/,live_html,200,https://www.bas.ac.uk/polar-operations/sites-and-facilities/facility/rrs-sir-david-attenborough/,True,mirrored,True,1,628
3768,get-vive-ready,Get Vive Ready,2016-03-24,https://www.awwwards.com/sites/get-vive-ready,https://viveready.htcvr.com,timeout,,,False,not_in_live_scope,False,0,0
3769,ifly50,iFly50,2016-03-23,https://www.awwwards.com/sites/ifly50,http://ifly50.com,live_html,200,http://ifly50.com,False,mirrored,True,1,636
3770,nikos-koulis-jewels,Nikos Koulis Jewels,2016-03-22,https://www.awwwards.com/sites/nikos-koulis-jewels,http://nikoskoulis.com/,live_html,200,https://www.nikoskoulis.com/,False,mirrored,True,1,614
3771,bb-dakota-ecommerce-platform,BB Dakota eCommerce Platform,2016-03-21,https://www.awwwards.com/sites/bb-dakota-ecommerce-platform,http://bbd.basicagencydev.com,http_error,401,http://bbd.basicagencydev.com,False,not_in_live_scope,False,0,0
3772,maeva-barriere,Maeva Barrière,2016-03-20,https://www.awwwards.com/sites/maeva-barriere,http://maevabarriere.com,live_html,200,http://maevabarriere.com,False,mirrored,True,3,32301
3773,plastic-studio,Plastic Studio,2016-03-19,https://www.awwwards.com/sites/plastic-studio,http://plasticbcn.com,live_html,200,https://plastic.design/,True,mirrored,True,1,764
3774,visit-humboldt-california,Visit Humboldt,2016-03-18,https://www.awwwards.com/sites/visit-humboldt-california,http://www.visithumboldt.com,live_html,200,https://visithumboldt.com/,False,mirrored,True,2,1094
3775,dada-data,DADA-DATA,2016-03-17,https://www.awwwards.com/sites/dada-data,http://DADA-DATA.NET,dns_error,,,False,not_in_live_scope,False,0,0
3776,steven-mengin-portfolio,Steven Mengin - Portfolio,2016-03-16,https://www.awwwards.com/sites/steven-mengin-portfolio,http://stevenmengin.com/,live_html,200,https://stevenmengin.com/,False,mirrored,True,1,616
3777,checkland-kindleysides-agency,Checkland Kindleysides,2016-03-15,https://www.awwwards.com/sites/checkland-kindleysides-agency,http://checklandkindleysides.com,live_html,200,https://www.checklandkindleysides.com/,False,mirrored,True,1,634
3778,emirates-view-from-above,Emirates: View From Above,2016-03-14,https://www.awwwards.com/sites/emirates-view-from-above,http://viewfromabove.emirates.com/3d,dns_error,,,False,not_in_live_scope,False,0,0
3779,phive-health-fitness-clubs,Phive Health & Fitness Clubs,2016-03-13,https://www.awwwards.com/sites/phive-health-fitness-clubs,http://phive.pt/en/,live_html,200,https://phive.pt/en/,False,no_html,False,0,0
3780,wonderland-1,Wonderland.,2016-03-12,https://www.awwwards.com/sites/wonderland-1,http://www.wonderlandindustry.com/,live_html,200,https://rajacolok.jimdofree.com/,True,mirrored,True,1,762
3781,sevenhills-nature-s-combinations,Sevenhills - Nature's Combinations,2016-03-11,https://www.awwwards.com/sites/sevenhills-nature-s-combinations,https://rainforest.imm-g-prod.com/,tls_error,,,False,not_in_live_scope,False,0,0
3782,love-notes,Love Notes,2016-03-10,https://www.awwwards.com/sites/love-notes,http://www.spotify-valentines.com,not_found,404,http://www.spotify-valentines.com,False,not_in_live_scope,False,0,0
3783,rezo-zero-1,Rezo Zero,2016-03-09,https://www.awwwards.com/sites/rezo-zero-1,http://www.rezo-zero.com,live_html,200,https://www.rezo-zero.com/,False,mirrored,True,1,739
3784,collapse,Collapse,2016-03-08,https://www.awwwards.com/sites/collapse,http://collapse-thedivisiongame.ubi.com,live_html,200,https://www.ubisoft.com/en-us/game/the-division,True,mirrored,True,1,778
3785,spring-summer-2016,Spring/Summer 2016,2016-03-07,https://www.awwwards.com/sites/spring-summer-2016,http://springsummer.dk,live_html,200,https://springsummer.dk/,False,mirrored,True,1,735
3786,in-space-we-trust,In Space We Trust,2016-03-06,https://www.awwwards.com/sites/in-space-we-trust,http://inspacewetrust.org,live_html,200,http://inspacewetrust.org,False,mirrored,True,5,518476
3787,portfolio-of-aaron-porter,Portfolio of Aaron Porter,2016-03-05,https://www.awwwards.com/sites/portfolio-of-aaron-porter,http://aaronporter.co,live_html,200,https://aaronporter.io,True,no_html,False,0,0
3788,mira,Mira,2016-03-04,https://www.awwwards.com/sites/mira,http://activetheory.net/lab/mira,live_html,200,https://activetheory.net/lab/mira,False,mirrored,True,3,12903
3789,syfy-the-magicians-1,SyFy: The Magicians,2016-03-03,https://www.awwwards.com/sites/syfy-the-magicians-1,http://www.brakebillsu.com/,live_html,200,http://www.brakebillsu.com/,False,mirrored,True,1,22
3790,la-2024,LA 2024,2016-03-02,https://www.awwwards.com/sites/la-2024,https://la24.org/,live_html,200,https://la28.org/,True,mirrored,True,1,733
3791,dac-davy-nguyen-ddng-portfolio,Dac Davy Nguyen - DDNG Portfolio,2016-03-01,https://www.awwwards.com/sites/dac-davy-nguyen-ddng-portfolio,http://dacdavynguyen.com/,dns_error,,,False,not_in_live_scope,False,0,0
3792,codeology,Codeology,2016-02-29,https://www.awwwards.com/sites/codeology,http://codeology.braintreepayments.com,dns_error,,,False,not_in_live_scope,False,0,0
3793,haus-3,HAUS,2016-02-28,https://www.awwwards.com/sites/haus-3,http://www.madeinhaus.com,live_html,200,https://madeinhaus.com/,False,mirrored,True,1,620
3794,ruben-sanchez,Ruben Sanchez,2016-02-27,https://www.awwwards.com/sites/ruben-sanchez,http://www.rubensanchez.design/,tls_error,,,False,not_in_live_scope,False,0,0
3795,adidas-ace-16,adidas ACE 16,2016-02-26,https://www.awwwards.com/sites/adidas-ace-16,http://adidas.co.uk/ace_16,access_blocked,403,https://www.adidas.co.uk/ace_16,False,not_in_live_scope,False,0,0
3796,shiftbrain-inc-corporate-site,SHIFTBRAIN Inc. corporate site,2016-02-25,https://www.awwwards.com/sites/shiftbrain-inc-corporate-site,http://www.shiftbrain.co.jp/,live_html,200,https://shiftbrain.com/,True,mirrored,True,1,624
3797,concrete-lcda,Concrete LCDA,2016-02-24,https://www.awwwards.com/sites/concrete-lcda,http://www.concrete-beton.com/en,live_html,200,https://www.ober-surfaces.com/en/concrete-lcda.html,True,mirrored,True,20,616488
3798,elespacio-creative-agency,Elespacio,2016-02-23,https://www.awwwards.com/sites/elespacio-creative-agency,http://elespacio.net,live_html,200,https://elespacio.net/,False,mirrored,True,1,610
3799,quiver-new-sharing-made-for-people,"Quiver, new sharing made for people.",2016-02-22,https://www.awwwards.com/sites/quiver-new-sharing-made-for-people,http://quiver.madebyburo.com,live_html,200,https://quiver.madebyburo.com/,False,mirrored,True,1,752
3800,fake-music,FAKE MUSIC,2016-02-21,https://www.awwwards.com/sites/fake-music,http://fakemusic.fr,live_html,200,https://fakemusic.fr/,False,mirrored,True,1,734
3801,deadwater-studio,DEADWATER,2016-02-20,https://www.awwwards.com/sites/deadwater-studio,http://www.deadwater.fr,live_html,200,https://www.deadwater.fr/,False,mirrored,True,1,616
3802,petra-in-streetview,Petra in StreetView,2016-02-19,https://www.awwwards.com/sites/petra-in-streetview,http://www.google.com/maps/about/behind-the-scenes/streetview/treks/petra/#streetview,live_html,200,https://www.google.com/maps/about/behind-the-scenes/streetview/treks/petra/,False,mirrored,True,1,837
3803,cleverdegfranke,CLEVER°FRANKE,2016-02-18,https://www.awwwards.com/sites/cleverdegfranke,http://www.cleverfranke.com,live_html,200,https://www.cleverfranke.com/,False,mirrored,True,1,624
3804,natan-fashion-house,Natan,2016-02-17,https://www.awwwards.com/sites/natan-fashion-house,http://www.natan.be,live_html,200,https://www.natan.be/en,False,mirrored,True,1,734
3805,exoskills,Exoskills,2016-02-16,https://www.awwwards.com/sites/exoskills,http://www.exo-skills.com/,live_html,200,https://exo-skills.com/,False,mirrored,True,1,741
3806,details-1,Details,2016-02-15,https://www.awwwards.com/sites/details-1,http://www.details.ch/,not_found,404,https://www.details.ch/,False,not_in_live_scope,False,0,0
3807,jetlag,JETLAG,2016-02-14,https://www.awwwards.com/sites/jetlag,http://jetlag.photos,live_html,200,https://jetlag.photos/,False,mirrored,True,1,731
3808,new-lab,New Lab,2016-02-13,https://www.awwwards.com/sites/new-lab,http://newlab.com/,live_html,200,https://www.newlab.com/,False,mirrored,True,2,904
3809,out-monster-the-monster,Out Monster The Monster,2016-02-12,https://www.awwwards.com/sites/out-monster-the-monster,http://outmonsterthemonster.com,dns_error,,,False,not_in_live_scope,False,0,0
3810,portraits-by-b-o-play,Portraits by B&O PLAY,2016-02-11,https://www.awwwards.com/sites/portraits-by-b-o-play,http://www.beoplay.com/portraits,not_found,410,http://www.beoplay.com/portraits,False,not_in_live_scope,False,0,0
3811,oxford-house,Oxford House,2016-02-10,https://www.awwwards.com/sites/oxford-house,http://www.oxfordhouse.nl/,live_html,200,https://www.oxfordhouse.nl/,False,mirrored,True,2,815
3812,centurion-magazine,Centurion-Magazine,2016-02-09,https://www.awwwards.com/sites/centurion-magazine,http://centurion-magazine.com,live_html,200,https://www.centurion-magazine.com/,False,mirrored,True,1,628
3813,active-theory-v3,Active Theory v3,2016-02-08,https://www.awwwards.com/sites/active-theory-v3,http://activetheory.net,live_html,200,https://activetheory.net/,False,mirrored,True,1,616
3814,a-short-journey,A Short Journey,2016-02-07,https://www.awwwards.com/sites/a-short-journey,http://www.ashortjourney.com,live_html,200,https://www.ashortjourney.com/,False,mirrored,True,1,747
3815,tolia-the-longest-short-films,Tolia - The Longest Short Films,2016-02-06,https://www.awwwards.com/sites/tolia-the-longest-short-films,http://tolia.ge/,live_html,200,https://tolia.ge/,False,mirrored,True,1,600
3816,make-me-pulse-2016-wishes,Make Me Pulse 2016 Wishes,2016-02-05,https://www.awwwards.com/sites/make-me-pulse-2016-wishes,http://2016.makemepulse.com,live_html,200,http://2016.makemepulse.com,False,mirrored,True,3,20738
3817,jeremie-battaglia,Jérémie Battaglia,2016-02-04,https://www.awwwards.com/sites/jeremie-battaglia,http://jeremiebattaglia.com/,live_html,200,https://jeremiebattaglia.com/fr/,False,mirrored,True,1,745
3818,do-you-still-believe,Do You Still Believe?,2016-02-03,https://www.awwwards.com/sites/do-you-still-believe,http://www.doyoustillbelieve.com/,timeout,,,False,not_in_live_scope,False,0,0
3819,red-collar-digital,Red Collar,2016-02-02,https://www.awwwards.com/sites/red-collar-digital,http://redcollar.digital,live_html,200,https://redcollar.co,True,mirrored,True,1,618
3820,publicis90,Publicis90,2016-02-01,https://www.awwwards.com/sites/publicis90,http://www.publicis90.com,not_found,404,http://www.makeit.net.au/wayne-saman-contact/,True,not_in_live_scope,False,0,0
3821,a-state-of-war,A State of War,2016-01-31,https://www.awwwards.com/sites/a-state-of-war,http://astateofwar.org.au,dns_error,,,False,not_in_live_scope,False,0,0
3822,doudou-blues,Doudou Blues,2016-01-30,https://www.awwwards.com/sites/doudou-blues,http://www.doudoublues.com/,live_html,200,https://thisisapokalipsis.com/,True,mirrored,True,1,622
3823,the-grey-tales,The Grey Tales,2016-01-29,https://www.awwwards.com/sites/the-grey-tales,http://thegreytales.net,live_html,200,http://thegreytales.net,False,mirrored,True,1,57421
3824,control-films-2,Control Films,2016-01-28,https://www.awwwards.com/sites/control-films-2,http://www.controlfilms.tv,network_error,,,False,not_in_live_scope,False,0,0
3825,around-the-world-in-12-dishes,Around the World in 12 Dishes,2016-01-27,https://www.awwwards.com/sites/around-the-world-in-12-dishes,http://12dishes.com/,live_html,200,https://12dishes.com/,False,mirrored,True,1,608
3826,panoply,Panoply,2016-01-26,https://www.awwwards.com/sites/panoply,http://www.panoply.cc,live_html,200,https://panoply.co.uk/,True,mirrored,True,1,634
3827,the-revenant-200-miles-3,The Revenant: 200 Miles,2016-01-25,https://www.awwwards.com/sites/the-revenant-200-miles-3,http://200miles.com,tls_error,,,False,not_in_live_scope,False,0,0
3828,p-o-c,P.O.C.,2016-01-24,https://www.awwwards.com/sites/p-o-c,http://poc-sculpture.com/,dns_error,,,False,not_in_live_scope,False,0,0
3829,conde-nast-2015,Condé Nast,2016-01-23,https://www.awwwards.com/sites/conde-nast-2015,http://2015.condenast.com/#the-content,dns_error,,,False,not_in_live_scope,False,0,0
3830,onirim,Onirim,2016-01-22,https://www.awwwards.com/sites/onirim,http://onirim.com/,live_html,200,https://onirim.com/,False,mirrored,True,1,725
3831,jumeirah-inside,Jumeirah Inside,2016-01-21,https://www.awwwards.com/sites/jumeirah-inside,http://inside.jumeirah.com/en/,dns_error,,,False,not_in_live_scope,False,0,0
3832,atieva,Atieva,2016-01-20,https://www.awwwards.com/sites/atieva,http://atieva.com,not_found,404,http://atieva.com,False,not_in_live_scope,False,0,0
3833,highline-america-s-most-admired-lawbreaker,Highline: America's Most Admired Lawbreaker,2016-01-19,https://www.awwwards.com/sites/highline-america-s-most-admired-lawbreaker,http://highline.huffingtonpost.com/miracleindustry/americas-most-admired-lawbreaker,live_html,200,https://highline.huffingtonpost.com/miracleindustry/americas-most-admired-lawbreaker/,False,mirrored,True,3,216787
3834,sailing-with-greenpeace,Sailing with Greenpeace,2016-01-18,https://www.awwwards.com/sites/sailing-with-greenpeace,http://sailing-with-greenpeace.com,live_html,200,http://sailing-with-greenpeace.com,False,mirrored,True,1,721
3835,parcours-canada,Parcours Canada,2016-01-17,https://www.awwwards.com/sites/parcours-canada,http://parcourscanada.com,live_html,200,https://www.parcourscanada.com/,False,mirrored,True,2,964
3836,social-wars,Social Wars,2016-01-16,https://www.awwwards.com/sites/social-wars,http://socialbakers.com/social-wars,live_html,200,https://socialbakers.com/social-wars/,False,mirrored,True,5,92527
3837,epicurrence-no-3-park-city-ut-1,"Epicurrence No. 3 — Park City, UT",2016-01-15,https://www.awwwards.com/sites/epicurrence-no-3-park-city-ut-1,http://e03.epicurrence.com/,dns_error,,,False,not_in_live_scope,False,0,0
3838,fornasetti-secret-page,Fornasetti | Secret Page,2016-01-14,https://www.awwwards.com/sites/fornasetti-secret-page,http://www.fornasetti.com/en/secretpage,not_found,404,https://www.fornasetti.com/en/secretpage,False,not_in_live_scope,False,0,0
3839,google-performing-arts,Google - Performing Arts,2016-01-13,https://www.awwwards.com/sites/google-performing-arts,http://performingarts.withgoogle.com,live_html,200,https://artsandculture.google.com/project/performing-arts,True,mirrored,True,1,857
3840,la-chasse-aux-reves,La chasse aux rêves,2016-01-12,https://www.awwwards.com/sites/la-chasse-aux-reves,http://happyepargne.sweetpunk.com,dns_error,,,False,not_in_live_scope,False,0,0
3841,fleximize-squad,Fleximize Squad,2016-01-11,https://www.awwwards.com/sites/fleximize-squad,http://www.fleximize.com/mission,live_html,200,https://fleximize.com/mission/,False,mirrored,True,1,747
3842,tati-express,Tati Express,2016-01-10,https://www.awwwards.com/sites/tati-express,http://tati-express.arte.tv,dns_error,,,False,not_in_live_scope,False,0,0
3843,angry-wife,Angry Wife,2016-01-09,https://www.awwwards.com/sites/angry-wife,http://www.angrywifegame.com,live_html,200,https://angrywifegame.com/,False,mirrored,True,1,747
3844,sfcd-1,SFCD,2016-01-08,https://www.awwwards.com/sites/sfcd-1,http://sfcd.com/,live_html,200,https://www.sfcd.com/,False,mirrored,True,1,600
3845,le-dernier-gaulois,Le Dernier Gaulois,2016-01-07,https://www.awwwards.com/sites/le-dernier-gaulois,http://lederniergaulois.fr,live_html,200,https://www.france.tv/,True,mirrored,True,1,714
3846,assos,Assos,2016-01-06,https://www.awwwards.com/sites/assos,http://www.assos.com/,live_html,200,https://www.assos.com/us/,False,mirrored,True,1,610
3847,reuters-tv,Reuters TV,2016-01-05,https://www.awwwards.com/sites/reuters-tv,http://www.reuters.tv,dns_error,,,False,not_in_live_scope,False,0,0
3848,uncharted-waters,Uncharted Waters,2016-01-04,https://www.awwwards.com/sites/uncharted-waters,http://uncharted.sunbrella.com,live_html,200,https://www.sunbrella.com/blog/category/marine?utm_source=referrer&utm_content=uncharted+sunbrella+com&utm_medium=slash,True,mirrored,True,1,982
3849,cryptaris-mission,Cryptaris Mission,2016-01-03,https://www.awwwards.com/sites/cryptaris-mission,http://www.cryptarismission.com/,parked,200,https://www.hugedomains.com/domain_profile.cfm?d=cryptarismission.com,True,not_in_live_scope,False,0,0
3850,peugeot-gti-chase-the-line,Peugeot GTi - Chase the Line,2016-01-02,https://www.awwwards.com/sites/peugeot-gti-chase-the-line,http://www.chase-the-line.com,live_html,200,https://chase-the-line.com/,False,mirrored,True,1,749
3851,i-am-sacha,I AM SACHA,2016-01-01,https://www.awwwards.com/sites/i-am-sacha,http://www.iamsacha.nl,live_html,200,https://www.iamsacha.nl/,False,mirrored,True,1,740
3852,riiot-labs,Riiot Labs,2015-12-31,https://www.awwwards.com/sites/riiot-labs,http://www.riiotlabs.com/accueil.htm?lng=en,timeout,,,False,not_in_live_scope,False,0,0
3853,year-in-music,Year in Music,2015-12-30,https://www.awwwards.com/sites/year-in-music,http://yearinmusic.spotify.com/,not_found,404,https://yearinmusic.spotify.com/,False,not_in_live_scope,False,0,0
3854,star-wars-lightsaber-escape,Star Wars: Lightsaber Escape,2015-12-29,https://www.awwwards.com/sites/star-wars-lightsaber-escape,http://www.unit9.com/project/star-wars-lightsaber-escape,live_html,200,http://www.unit9.com/project/star-wars-lightsaber-escape,False,mirrored,True,23,333828
3855,bonnemarque,Bonne Marque,2015-12-28,https://www.awwwards.com/sites/bonnemarque,http://bonnemarque.se,access_blocked,403,https://bonnemarque.se/,False,not_in_live_scope,False,0,0
3856,draw-a-better-2016,Draw a better 2016,2015-12-27,https://www.awwwards.com/sites/draw-a-better-2016,http://drawabetter2016.com,dns_error,,,False,not_in_live_scope,False,0,0
3857,34,34,2015-12-26,https://www.awwwards.com/sites/34,http://beer34.ge,dns_error,,,False,not_in_live_scope,False,0,0
3858,the-museum-of-the-world,The Museum of the World,2015-12-25,https://www.awwwards.com/sites/the-museum-of-the-world,http://britishmuseum.withgoogle.com,live_html,200,https://artsandculture.google.com/partner/the-british-museum,True,mirrored,True,1,861
3859,benjamin-guedj-portfolio,Benjamin Guedj,2015-12-24,https://www.awwwards.com/sites/benjamin-guedj-portfolio,http://www.oursroux.com,live_html,200,https://www.pepagracia.com/,True,mirrored,True,1,797
3860,molamil-com,Molamil.com,2015-12-23,https://www.awwwards.com/sites/molamil-com,http://www.molamil.com,live_html,200,https://www.molamil.com/,False,mirrored,True,1,735
3861,kekselias,Kekselias,2015-12-22,https://www.awwwards.com/sites/kekselias,http://kekselias.com,live_html,200,http://kekselias.com,False,mirrored,True,3,5417
3862,trefecta,Trefecta,2015-12-21,https://www.awwwards.com/sites/trefecta,http://www.trefectamobility.com/,live_html,200,https://www.trefecta-rdr.com/,True,mirrored,True,1,788
3863,occupied-the-game,Occupied - the Game,2015-12-20,https://www.awwwards.com/sites/occupied-the-game,http://occupied.arte.tv,dns_error,,,False,not_in_live_scope,False,0,0
3864,sabe-masson,Sabé Masson,2015-12-19,https://www.awwwards.com/sites/sabe-masson,http://www.sabemasson.com/en,live_html,200,https://www.sabemasson.com/en,False,mirrored,True,35,3185378
3865,tennent-brown-architects,Tennent Brown Architects,2015-12-18,https://www.awwwards.com/sites/tennent-brown-architects,http://tennentbrown.co.nz,live_html,200,https://tennentbrown.co.nz/,False,mirrored,True,1,620
3866,because-recollection,Because Recollection,2015-12-17,https://www.awwwards.com/sites/because-recollection,http://www.because-recollection.com,live_html,200,http://www.because-recollection.com,False,mirrored,True,2,62881
3867,shape-christmas,Shape Christmas,2015-12-16,https://www.awwwards.com/sites/shape-christmas,http://itsashapechristmas.co.uk/,live_html,200,https://itsashapechristmas.co.uk,False,mirrored,True,1,632
3868,lawrence-boone-selections-1,Lawrence Boone Selections,2015-12-15,https://www.awwwards.com/sites/lawrence-boone-selections-1,http://booneselections.com/,live_html,200,https://booneselections.com/,False,mirrored,True,1,743
3869,world-s-easiest-decision,World's Easiest Decision,2015-12-14,https://www.awwwards.com/sites/world-s-easiest-decision,http://worldseasiestdecision.org/en-us/,not_found,404,http://worldseasiestdecision.org/en-us/,False,not_in_live_scope,False,0,0
3870,ford-focus-fastback-drive,Ford Focus Fastback Drive,2015-12-13,https://www.awwwards.com/sites/ford-focus-fastback-drive,http://www.fordfocusfastback.com.br/en,dns_error,,,False,not_in_live_scope,False,0,0
3871,google-moteur-de-reussites-francaises,Google - Moteur de Réussites Françaises,2015-12-12,https://www.awwwards.com/sites/google-moteur-de-reussites-francaises,http://g.co/moteurdereussites,live_html,200,https://www.google.com/,True,mirrored,True,1,795
3872,our-brand-is-crisis,Our Brand Is Crisis,2015-12-11,https://www.awwwards.com/sites/our-brand-is-crisis,http://watsondg.com/showcase/crisis/,not_found,404,https://watson.la/showcase/crisis,True,not_in_live_scope,False,0,0
3873,spindrift-racing-x-jules-verne-trophy,Spindrift Racing X Jules Verne Trophy,2015-12-10,https://www.awwwards.com/sites/spindrift-racing-x-jules-verne-trophy,http://www.spindrift-racing.com/jules-verne/,live_html,200,https://www.sailsofchange.com/news/jules-verne-trophy-a-thursday-start-for-the-maxi-trimaran-sails-of-change/,True,mirrored,True,1,782
3874,deja-vu-kamra,Deja vu | KAMRA,2015-12-09,https://www.awwwards.com/sites/deja-vu-kamra,http://kamra.invisi-dir.com/,live_html,200,https://kamra.invisi-dir.com/,False,mirrored,True,1,745
3875,resn-dim-sum,Resn Dim Sum,2015-12-08,https://www.awwwards.com/sites/resn-dim-sum,http://dim-sum.resn.co.nz,network_error,,,False,not_in_live_scope,False,0,0
3876,slay-your-next-giant,Slay Your Next Giant,2015-12-07,https://www.awwwards.com/sites/slay-your-next-giant,http://slayyournextgiant.com/,not_found,404,http://slayyournextgiant.com/,False,not_in_live_scope,False,0,0
3877,the-spare-time-calculator,The Spare Time Calculator,2015-12-06,https://www.awwwards.com/sites/the-spare-time-calculator,http://sparetime.arkivert.no,dns_error,,,False,not_in_live_scope,False,0,0
3878,this-also,This Also,2015-12-05,https://www.awwwards.com/sites/this-also,http://thisalso.com/,live_html,200,https://thisalso.com/,False,mirrored,True,1,734
3879,gitman-bros,Gitman Bros.,2015-12-04,https://www.awwwards.com/sites/gitman-bros,http://www.gitman.com,live_html,200,https://www.gitman.com/,False,mirrored,True,1,733
3880,christmas-express,Christmas Express,2015-12-03,https://www.awwwards.com/sites/christmas-express,https://www.christmas.express,timeout,,,False,not_in_live_scope,False,0,0
3881,primeit,PrimeIT,2015-12-02,https://www.awwwards.com/sites/primeit,http://www.primeit.pt/en/,live_html,200,https://www.primeit.pt/en/home,False,mirrored,True,1,618
3882,peugeot-follow-your-intuition,Peugeot - Follow your Intuition,2015-12-01,https://www.awwwards.com/sites/peugeot-follow-your-intuition,http://www.follow-your-intuition.com,timeout,,,False,not_in_live_scope,False,0,0
3883,find-a-bacon-clubhouse-in-a-bacon-clubhouse-and-win-a-bacon-clubhouse,Find a Bacon Clubhouse in a Bacon Clubhouse and win a Bacon Clubhouse,2015-11-30,https://www.awwwards.com/sites/find-a-bacon-clubhouse-in-a-bacon-clubhouse-and-win-a-bacon-clubhouse,http://baconclubhouse.no/en,dns_error,,,False,not_in_live_scope,False,0,0
3884,veintidos-grados,Veintidos Grados,2015-11-29,https://www.awwwards.com/sites/veintidos-grados,http://www.veintidosgrados.com,dns_error,,,False,not_in_live_scope,False,0,0
